address_1,address_2,label
"Rua Heróis do Ultramar, 18, Águas de Moura, 2965-572","Rua Heróis do Ultramar, 18, Águas de Moura",1
"Rua 25 de Abril, 8, Corte Vicente Anes, 7600-161","Rua General Humberto Delgado, 25, Corte Vicente Anes, 7600-161",0
"R Entre-Paredes, 489, Várzea Do Douro, 4575-457","r entre-parees, 489, Várzea Do Douro, 4575-457",1
"Rua João de Barros, 1, Arez, 6050-201","Rua Elias, 15, Arez, 7580-015",0
"Rua B, 10, Horta (Angústias), 9900-046","r b, 10, Horta (Angústias)",1
"Rua Doutor José Magalhães, 16, Paredes, 4580-133","Rua Serpa Pinto, 143, Paredes, 4580-204",0
"Rua da Casa Nova, 3, Urra-Santiago, 7300-595","Rua Padre Diogo Pereira de Sotto Mayor, 1, Urra-Santiago, 7300-577",0
"Rua do Olival, 8, Montemor-o-Novo, 7050-247","Rua Olival, 18, Montemor-o-Novo, 7050-272",0
"Rua do Depósito, 23, Coimbra, 3030-285","Rua do Depósito, 17, Nossa Senhora de Machede, 7005-684",0
"Avenida São Lourenço da Barrosa (V6), Portimão, 8500-510","Avenida São Lourenço da Barrosa, 124, Portimão, 8500-510",0
"Rua Jorge de Sena, LT 225, Pinhal Novo, 2955-201","Rua Manuel Veríssimo da Silva, Pinhal Novo, 2955-050",0
"Rua Heróis do Ultramar, 15, Rio Maior, 2040-091","Rua Heróis do Ultramar, 15, Rio Maior",1
"Rua Heróis do Ultramar, 32 A, Campo Maior, 7370-026","Rua Heróis do Ultramar, 32 A, Campo Maior",1
"Rua Fialho de Almeida, 2, Nossa Senhora das Neves, 7800-651","Rua das Flores, 3, Nossa Senhora das Neves, 7800-651",0
"Avenida do Sabor, 2, Bragança, 5300-367","Avenida das Forças Armadas, Bragança, 5300-440",0
"Rua Horta das Figueiras, 26, Évora, 7005-212","r hrota das figeiras, 26, Évora, 7005-212",1
"Rua de Évora, 12, Moura, 7860-038","Rua de Évora, 12, Moura",1
"Rua de Fora, 1C, Vila Boim, 7350-501","Rua de Fora, 1C, Vila Boim",1
"Rua de Santa Maria, 15, Évora Monte, 7100-314","r de santa amria, 15, Évora Monte",1
"Rua da Escola Politécnica, 46, Lisboa, 1250-102","Rua da Escola Politécnica, 46, 1250-102",1
"Rua do Esquadrani, 73, São João da Madeira, 3700-014","Rua do Esquadrani, 73, São João da Madeira",1
"Rua da Liberdade, 4, Fazendas do Cortiço, 7050-011","Rua Doutor Arlindo Vicente, 4, Fazendas do Cortiço, 7050-011",0
"Rua Engenheiro Duarte Pacheco, 21, São Luís, 7630-463","Rua 5 de Outubro, 13, São Luís, 7630-452",0
"Rua do Mar, Figueira da Foz, 3090-880","Rua da Liberdade, 20, Figueira da Foz, 3080-168",0
"Rua João Afonso do Pó, Pó, 2540-513","Rua da Pena, Pó, 2540-491",0
"Avenida de São Frutuoso, Real, Dume e Semelhe, 4700-291","Rua 1º de Maio, Real, Dume e Semelhe, 4700-272",0
"Praceta General Santos Costa, 8, Elvas, 7350-099","pracea general santos lcosta, 8, Elvas",1
"Largo da Estação, Lisboa, 1070-025","Largo da Estação Marítima de Alcântara-Mar, Lisboa, 1399-049",0
"Travessa Cotovelo, 2, Cortiçadas de Lavre, 7050-636","Travessa do Cotovelo, 4, Cortiçadas de Lavre, 7050-636",0
"Rua do Montão, 2, Alcaria da Serra, 7960-190","Rua do Montão, 2, 7960-190",1
"Rua de Elvas, 67 E, Campo Maior, 7370-097","lvas dee rnua, 67 E, Campo Maior, 7370-097",1
"Rua Mascarenhas Pedroso, 4, Chamusca, 2140-133","Rua da Urbanização da Quinta da Coutada, Lt 5, Chamusca, 2140-187",0
"Estrada das Santas, 89, Setúbal, 2910-261","Estrada das Santas, 89, Setúbal",1
"Estrada Joao Goncalves Zarco, 984, Câmara de Lobos, 9300-083","esrtyada goncalves joao zarco, 984, Câmara de Lobos, 9300-083",1
"Rua Alves Roçadas, Antas, 4760-118","Rua Alves Roçadas, 13, Entroncamento, 2330-100",0
"Rua 25 de Abril, 152, Nisa, 6050-343","r 25 de arbil, 152, Nisa",1
"Lg Lages, Vila Boa Do Bispo, 4625-646","Lages, Vila Boa Do Bispo, 4625-596",0
"rua de joão de chagas, 123, Aveiro","Rua da Arrochela 23, Aveiro 3810-052 Portugal, Aveiro, 3810-052",0
"Rua de São Sebastião, 75, Mourão, 7240-245","ãso de r sebastião, 75, Mourão, 7240-245",1
"Vereda Balceiras, 13, Câmara de Lobos, 9325-258","Vereda Balceiras a Seara Velha, 33, Câmara de Lobos, 9030-351",0
"Rua João Xavier de Carvalho, Guimarães, 4810-001","Travessa de Camões, 7, Guimarães, 4810-4248",0
"Rua de São Francisco, 20A, Elvas, 7350-425","Rua de São Francisco, 20A, 7350-425",1
"Rua da Fonte, Coimbra, 3025-263","Rua da Fonte da Talha, 7, Coimbra, 3030-242",0
"R Santiago, 20, Sande Mcn, 4625-488","R Santiago, 20, 4625-488",1
"Rua do Crucifixo, 104, Lisboa, 1100-044","Rua do Crucifixo, 84, Lisbon, 1100-184",0
"Rua da Igreja, 4, Azinheira de Barros, 7570-003","igreja a r, 4, Azinheira de Barros",1
"Rua Luiz de Camões, 24, Ponte de Sôr, 7400-268","Rua Luiz de Camões, 24, 7400-268",1
"Ladeira de São Bento, Angra do Heroísmo, 9700-179","Caminho de Cima - Rua Capitão de Ávila, Angra do Heroísmo, 9700-042",0
"Largo do Centro Cívico, Covilhã, 6200-000","Transversal à Rua Centro de Artes, 2, Covilhã, 6200-505",0
"Rua do Saco, 7, Reguengo, 7300-405","rp do saco, 7, Reguengo, 7300-405",1
"Rua de Moçambique, 20, Peniche, 2520-373","Rua de Moçambique, 20, Peniche",1
"Rua da Adega, Vila Frescaínha (São Pedro), 4750-844","r da radga, Vila Frescaínha (São Pedro)",1
"Rua Cesário Verde, Miratejo, 2855-234 Corroios","r cesári erde, Miratejo",1
"Rua Fernão de Magalhães, 8, Alpiarça, 2090-083","r de fernão magalhães, 8, Alpiarça, 2090-083",1
"Rua da Estrada Nova, 67, Aldeia da Mata, 7430-015","Rua da Estrada Nova, 67, 7430-015",1
"Rua da Torrinha, 9, Porto da Espada, 7330-329","Rua da Torrinha, 9, Porto da Espada",1
"Praceta Roque Gameiro, 2, MEM MARTINS, 2725-436","Praceta Capelo, 2, MEM MARTINS, 2725-250",0
"Rua Doutor Luís Teixeira de Macedo e Castro, 16, Setúbal, 2910-586","Rua Doutor Luís Teixeira Macedo e Castro, Setúbal, 2910-514",0
"Rua do Carvalheiro, Pedome, 4765-140","r do carvalheiro, Pedome, 4765-140",1
"R. Rainha Santa Isabel, Agualva-Cacém, 2735-488","R. do Seminário, Agualva-Cacém, 2735-136",0
"Rua do Malhão, 4, Lorvão, 3360-106","Rua do Malhão, 74, Olhão, 8700-429",0
"Rua Ermida de São Roque, 31D, Ermidas Aldeia, 7565-119","Rua Ermida de São Roque, 31D, 7565-119",1
"Rua da Mal Julgada, 8, Almodôvar, 7700-086","Rua Professor Doutor Fernando Pádua, Almodôvar, 7700-071",0
"Travessa da Parreira, 1, Barrancos, 7230-035","Travessa da Preguiça, 11, Barrancos, 7230-041",0
"Farrobim do Sul, 11, Feteira, 9900-361","Farrobim do Sul, 11, Feteira",1
"Rua Jose Brites Camões, Aldeia de Marmelos, 7200-013","jose r bites camões, Aldeia de Marmelos, 7200-013",1
"Rua do Socorro, 7, Cuba, 7940-185","Rua do Socorro, Seixas CMN, 4910-341",0
"Largo Principal, 8, Rosário, 7700-235","Travessa do Largo da Igreja, 4, Rosário, 7700-235",0
"Travessa das Parreiras, 19, Montoito, 7200-053","Rua das Flores, 31, Montoito, 7200-053",0
"Estrada Regional 222, 274, Calheta, 9370-225","estada rgeional 222, 274, Calheta, 9370-225",1
"Rua do Jardim Infantil, Ferrel, 2520","Rua Jardim Infantil, 1, Ferrel, 2520-161",0
"Travessa Joaquim Pombas, 5, Foros do Arrão, 7425-240","travessa joaquim pombas, 5, Foros do Arrão",1
"Rua Maria Margarida, 6, 6A, Lisboa, 1750-186","Rua Maria, 73, Lisboa, 1170-210",0
"Rua Doutor César Batista, 12, Évora, 7005-468","Rua João de Deus, 138/140, Évora",0
"Rua Pedro Louceiro, 30, Sousel, 7470-256","Rua Pedro Louceiro, 30, 7470-256",1
"Rua do Monte da Póvoa, 81, Paredes, 4580-156","Rua Coronel José Ribeiro da Costa Junior, Paredes, 4580-135",0
"Estrada de Palmela, 193, Setúbal, 2900-536","estrada de palmela, 193, Setúbal",1
"Rua Luís de Camões, 14, Montemor-o-Novo, 7050-260","Rua dos Defensores da Liberdade, 8, Montemor-o-Novo, 7050-230",0
"Rua Nova, 31, Sobral da Adiça, 7875-380","Rua Nova, 31, 7875-380",1
"Rua Dona Leonor, 21A, Crato, 7430-157","r dona elonzor, 21A, Crato, 7430-157",1
"Rua Vale de Mendro, 12, Alcaçovas, 7090-013","Rua Vale de Mendro, 12, 7090-013",1
"Rua Júlio Diniz, 23, Pias, 7830-259","Rua Júlio Diniz, 23, 7830-259",1
"Rua Edmundo de Bettencourt, 53, Coimbra, 3000-606","Rua Edmundo de Bettencourt, 53, Coimbra",1
"R D Carlota Pereira D Almeida, Vila Boa Do Bispo, 4625-698","R Bouca Do Vale, Vila Boa Do Bispo, 4625-650",0
"Rua Alto da Quinta, 21, Baleizão, 7800-611","r da balto quinta, 21, Baleizão",1
"Canada do Alexandre, 22, Capelo, 9900-302","Rua do Canto, 127, Capelo, 9900-304",0
"Rua Senhora da Alegria, 1, Alter do Chão, 7440-100","Rua do Mártir, 19, Alter do Chão, 7440-071",0
"Rua Alferes Barrilaro Ruas, 7 a 7F, Lisboa, 1800-006","Rua Filipe Folque, 20, Lisboa, 1050-113",0
"Travessa do Morgado, 29, Almodôvar, 7700-089","Travessa do Morgado, 29, Almodôvar",1
"Rua Francisca Nunes Chaínha, 16, Grândola, 7570-347","Rua Doutor Vitor Manuel Ribeiro da Rocha, Grândola, 7570-256",0
"Rua Henrique Galvão, 5, Setúbal, 2910-334","Rua Engº Ferreira Dias - (EN 10 Vale do Cobro), Setúbal, 2910-000",0
"Rua das Torres, 14, Torrão, 7595-124","Rua Doutor António Joaquim Conceição, 40, Torrão, 7595-140",0
"Travessa Fonte do Poço de Cima, 2, Torrão, 7595-167","travessa fonte do dz poço ecima, 2, Torrão",1
"Rua Vilar e Samarim, 490, Idães, 4650-149","r samarim vilare, 490, Idães, 4650-149",1
"Rua Central da Quinta, 74, Sobreira, 4585-687","Rua Central da Quinta, 74, Sobreira",1
"Largo da Fonte da Pipa, 44, Nisa, 6050-349","Rua da Fábrica, 1, Nisa, 6050-351",0
"Estrada da Morgada, 320, Setúbal, 2910-170","Estrada da Morgada, 320, 2910-170",1
"Rua Maestro Fernando de Carvalho, 1, Rio Maior, 2040-327","Rua do Cabeço Centeio, 11, Rio Maior, 2040-145",0
"Travessa Cabo Podão, 6, Câmara de Lobos, 9325-051","Travessa Cabo Podão, 6, 9325-051",1
"Rua S João, 326, Calheta, 9370-763","Rua S João, 326, 9370-763",1
"R S Jose, 201, Várzea Do Douro, 4575-458","R Nsa Sra Do Carmo, 190, Várzea Do Douro, 4575-452",0
"Praça Luís de Camões, 26, Vila Real, 5000-526","Praça Luís de Camões, 33, Lisboa, 1200-243",0
"Rua 2 do Bairro João Chagas, 4, Arronches, 7340-028","Rua 1 do Bairro João Chagas, 8, Arronches, 7340-038",0
"Rua Engenheiro Alexandre Cordeiro, 11, Castelo de Vide, 7320-437","Rua Engenheiro Alexandre Cordeiro, 11, 7320-437",1
"Rua da Fraternidade, Aveiro, 3810-266","Rua da Fraternidade, 3, Sousel, 7470-234",0
"Rua Monsenhor Fonseca Soares, 137, Porto, 4150-335","Rua de Monsenhor Fonseca Soares, 291-329, Porto, 4150-335",0
"Rua Pinheira, 6, Funchal, 9060-237","aru pinheira, 6, Funchal",1
"Rua Doutor Manuel Tomé Viegas Vaz, 16, Olhão, 8700-462","Rua Manuel Tomé Viegas Vaz, 79, Olhão, 8700-463",0
"Travessa dos Hortos, 4, Vila Verde de Ficalho, 7830-487","Travessa Bairro D Margarida Guerra Valente, 2, Vila Verde de Ficalho, 7830-484",0
"Avenida Capitão Salgueiro Maia, 385, Melgaço, 4960-570","maia capião sagueiro av, 385, Melgaço",1
"Travessa da Matriz, 8, Torrão, 7595-155","Rua da Fonte, 2, Torrão, 7595-046",0
"Rua da Vitória, 4, Lisboa","da rupa vitória, 4, Lisboa",1
"R Rio, 1116, Penha Longa, 4625-302","R Rio, 1116, Penha Longa",1
"Avenida Fortes da Gama, 16, Fragosela, 3505-639","Avenida Fortes da Gama, 16, Viseu, 3505-639",0
"R Vinha, Vila Boa De Quires, 4635-760","R Vinha, 144, Constance, 4635-094",0
"Rua dos Carvalhais, 62, Santo Tirso, 4780-415","Rua dos Carvalhais, 62, 4780-415",1
"Rua de Santo António, 51, Amieira do Tejo, 6050-120","santo de r antónio, 51, Amieira do Tejo",1
"Bairro da Fonte da Talha, Coimbra, 3030-251","Bairro da Fonte da Talha, Coimbra",1
"Rua Principal, 20, Alcobertas, 2040-019","Rua Principal, 20, 2040-019",1
"Rua Luís de Camões, 37, Nossa Senhora de Machede, 7005-688","r lus e camões, 37, Nossa Senhora de Machede, 7005-688",1
"Rua Comendador Ruy Gomes, 16, Redondo, 7170-047","r gomes ruy comenddor, 16, Redondo, 7170-047",1
"Rua da Estação, 26, Esmoriz","Rua Cais da Estação, 340, Esmoriz, 3885-528",0
"Rua Bernardo Gonçalves, 80, Almeirim, 2080-065","Rua Bernardo Gonçalves, 80, 2080-065",1
"Rua da Carta Velha, 22, Évora, 7000-512","dacartqa r velha, 22, Évora, 7000-512",1
"Rua da Alegria, 48, Lisboa, 1250-182","Rua da Alegria, 48, 1250-182",1
"Rua da Escola, Coruche, 2100-045","Rua da Escola, 2100-045",1
"Rua de Estremoz, LT 15, Casa Branca, 7470-128","Rua Dona Guilhermina Anjos, 8, Casa Branca, 7470-134",0
"Rua Francisco Rodrigues Vaquinha, 34, Assumar, 7450-029","Rua Francisco Rodrigues Vaquinha, 34, 7450-029",1
"Rua Diogo Dias Melgaz, 3, Évora, 7005-416","Rua Diogo Dias Melgaz, 3, 7005-416",1
"Rua da Comenda, 5, Vila Nova de Milfontes, 7645-284","da rx comcenda, 5, Vila Nova de Milfontes",1
"Rua da Quinta, 722, Fradelos, 4760-485","rdt a quinta, 722, Fradelos",1
"Rua de Sá da Bandeira, 252, Porto","r d esá da bndeira, 252, Porto",1
"Caminho Sta Quiteria, 84, Funchal, 9020-119","sta caminho quhiteria, 84, Funchal",1
"Avenida General Humberto Delgado, 2, Évora, 7005-158","Rua General Humberto Delgado, 43, Évora, 7005-502",0
"Rua Fruto do Nosso Trabalho, 8, Setúbal, 2910-157","Rua da Manteigada, 2, Setúbal, 2900-241",0
"Travessa dos Armazéns, 21, Almeirim, 2080-181","Travessa dos Armazéns, 21, 2080-181",1
"Vereda Sta Rita, 23, Funchal, 9000-227","Vereda Levada Do Poço Barral, 50 A, Funchal, 9000-747",0
"R Nova Das Fontaínhas, 255, Favões, 4625-099","nova r da fontaínhas, 255, Favões",1
"Rua Rodrigues Vaquinhas, 4, São Manços, 7005-727","Rua do Sol, 44, São Manços",0
"Avenida Algarve, Loulé, 8100-299","Avenida Algarve, Almancil, 8135-182",0
"Rua da Cooperativa Operária, 23, Portalegre, 7300-138","Rua 31 de Janeiro, 6, Portalegre, 7300-211",0
"Caminho Preces, IIB, Câmara de Lobos, 9300-133","caminho preces, IIB, Câmara de Lobos",1
"Rua Mouzinho de Albuquerque, 46, Castelo de Vide, 7320-133","r mouzinho albuquerque de, 46, Castelo de Vide",1
"Rua da Revolução, 2, Vale de Vargo, 7830-515","r dao reolução, 2, Vale de Vargo, 7830-515",1
"Avenida 25 de Abril, 50, Fuzeta, 8700-011","de 25 avenda abbril, 50, Fuzeta",1
"Rua Salgueiro Maia, 40, Alcácer do Sal, 7580-031","salgueiro r maia, 40, Alcácer do Sal, 7580-031",1
"Rua Almirante Gago Coutinho, 3, Alfundão, 7900-026","Rua Almirante Gago Coutinho, 3, 7900-026",1
"Rua Bento de Jesus Caraça, 2, Vila Franca de Xira","Travessa Bento de Jesus Caraça, 2, Vila Franca de Xira, 2600-040",0
"Rua D Manuel I, 15, Mourão, 7240-251","rd maneul i, 15, Mourão, 7240-251",1
"Rua Soeiro Pereira Gomes, 25, Montijo, 2870-149","Rua Soeiro Pereira Gomes, 25, 2870-149",1
"Rua de Santa Joana, 25, Odivelas, 2675-499","Rua Guilherme Gomes Fernandes, 81 B, Odivelas, 2675",0
"Avenida de Lisboa, 219, Évora, 7000-219","av dre lsboa, 219, Évora, 7000-219",1
"Rua Serpa Pinto, 59A, Olhão, 8700-519","Rua Serpa Pinto, 59A, 8700-519",1
"Travessa de São Pedro, 6, Oliveira De Azemeis, 3720-058","de trvaessa são pedro, 6, Oliveira De Azemeis, 3720-058",1
"Estrada New Bedford, 45, Pedro Miguel, 9900-431","Estrada New Bedford, 45, 9900-431",1
"Rua Escadinhas de São Roque, 5, Torrão, 7595-118","Rua Escadinhas de São Roque, 5, 7595-118",1
"Cais dos Argonautas, 2, Lisboa, 1990-011","Rua dos Argonautas, 2, Lisboa",0
"Rua 25 de Abril, 13, Vila Nova de São Bento, 7830-011","r ajbril de 25, 13, Vila Nova de São Bento",1
"Rua dos Covais, 176, Aboim da Nóbrega, 4730-010","Rua da Mina da Barroca, 62, Aboim da Nóbrega",0
"Terreiro de D João, 27, Serpa, 7830-443","terrero d de joão, 27, Serpa, 7830-443",1
"Rua do Cascalho, Pinheiro Grande, 2140-314","Rua Nova, 53, Pinheiro Grande, 2140-307",0
"Rua das Ferrarias, 8, Beringel, 7800-823","das r ferrarias, 8, Beringel, 7800-823",1
"Largo do Curro do Touro, 22, Sousel, 7470-218","curro dto largo do touro, 22, Sousel, 7470-218",1
"Rua de São Mamede, 51, Ribeirão, 4760-719","Rua de São Mamede, 51, Ribeirão",1
"Rua Lamaceiros, 15, Câmara de Lobos, 9300-090","Rua Lamaceiros j, J, Câmara de Lobos, 9300-090",0
"Avenida Manuel da Fonseca, 33, Vila Nova de Santo André, 7500-160","av fonseca da manuel, 33, Vila Nova de Santo André",1
"Rua da Escola, Salto, 7780-504","esncola da r, Salto, 7780-504",1
"Rua da Ribeira Funda, 74, Cedros, 9900-347","Rua da Praça, 21, Cedros, 9900-341",0
"Rua Gonçalo Velho, 2, Coimbra, 3030-052","Rua Gonçalo Velho, 2, 3030-052",1
"Rua Sebastião Barradas, 1, Évora, 7005-608","Rua do Inverno, 18-18A, Évora, 7000-599",0
"Rua dos Celeiros, 16, Reguengos de Monsaraz, 7200-402","Rua dos Celeiros, 16, 7200-402",1
"Rua de Portalegre, 12, Gáfete, 7430-276","Rua de Portalegre, 12, Gáfete",1
"Rua do Campo Alegre, 1191, Porto","Rua do Campo Alegre, 1191",1
"Rua da Quinta do Fojo, Canidelo, 4400-658","Rua da Quinta do Fojo, Vila Nova de Gaia, 4400-232",0
"Travessa da Rua do Moinho, 1, Monte da Pedra, 7430-336","Rua do Moinho, 17, Monte da Pedra, 7430-325",0
"Avenida dos Correios, 42, Nine, 4775-446","Avenida dos Correios, 42, Nine",1
"Rua Casa Branca Bom Jesus Do Lido, 53, Funchal, 9000-113","Rua Casa Branca Bom Jesus Do Lido, 53, Funchal",1
"Rua Doutor José Guimarães, 33, Vila Real de Santo António, 8900","r guimarães jsoé doutor, 33, Vila Real de Santo António, 8900",1
"Rua Nadir Afonso, 15, Chaves, 5400-416","Rua Nadir Afonso, 15, Chaves",1
"Rua da Igreja, 7, Carreiras, 7300-355","Rua da Igreja, 7, Carreiras",1
"Rua Estreitinha, 1A, Albernoa, 7800-601","r esrteitinha, 1A, Albernoa",1
"Travessa de São Lourenço, 7, Setúbal, 2910-268","Rua de Damão, 1, Setúbal, 2900-340",0
"Travessa Bento Ferreira, 10, Setúbal, 2910-151","Rua Engº Ferreira Dias - (EN 10 Vale do Cobro), Setúbal, 2910-000",0
"Rua Doutor Mário Beirão, 8, Ferreira do Alentejo, 7900-633","Rua Doutor Mário Beirão, 8, Ferreira do Alentejo",1
"Rua dos Pintores, 38, Baleizão, 7800-611","r os pidntores, 38, Baleizão, 7800-611",1
"Rua Camilo Castelo Branco, 6, Murtosa, 3870-141","Rua da Varina, 9, Murtosa, 3870-138",0
"Rua da Estrela, 63, Vila Nova de Santo André, 7500-210","rad estrela, 63, Vila Nova de Santo André, 7500-210",1
"Rua de São Pedro, 21, Alcaçovas, 7090-041","rau de são pedro, 21, Alcaçovas",1
"Rua de Milheirós de Poiares, 1010, São João da Madeira, 3700-189","Travessa de Milheirós de Poiares, 110, São João da Madeira, 3700-188",0
"Avenida Augusto Hilário, 9, Ramada, 2620-528","Avenida Augusto Hilário, 13, Ramada, Odivelas, 2620-528",0
"Largo da Feira, 23, Barbacena, 7350-431","Largo da Igreja Matriz, 16, Barbacena, 7350-431",0
"Rua Alberto Borges, 54, Alpiarça, 2090-043","r alberto bores, 54, Alpiarça, 2090-043",1
"Travessa do Montarroio, 1-3, Coimbra, 3000-289","Travessa de Montarroio, 59A, Coimbra, 3000-289",0
"Largo de Santo Amaro, 14, Beja","largo de santor amaro, 14, Beja",1
"Rua Aparecida, 473, Folhada, 4635-211","Lg Nsa Sra Da Aparecida, 68, Folhada, 4635-178",0
"Rua da Várzea, 39, Sobral da Adiça, 7875-363","r da várzsea, 39, Sobral da Adiça",1
"Rua 5 de Outubro, 9, Vila Viçosa, 7160-239","de 5 r outubro, 9, Vila Viçosa, 7160-239",1
"Rua de São Pedro, 72, Almodôvar, 7700-049","Rua Nova de São Pedro, 19, Almodôvar, 7700-075",0
"Rua da Travessa, 11, Perolivas/Gafanhoeiras, 7200-460","Rua Larga, 6, Perolivas/Gafanhoeiras, 7200-473",0
"Rua de Vitorino Fróis, 36, Caldas da Rainha, 2500-256","r de vitorino fróis, 36, Caldas da Rainha, 2500-256",1
"Rua Padre José Duarte da Silva, 10, Vimieiro, 7040-665","Rua da Igreja, 17, Vimieiro, 7040-630",0
"Rua do Moinho Zangão, 3, Linhó, 2710-702","Rua Doutor Fernando Ferreira da Costa, 19, Linhó, 2710-308",0
"Rua do Pocinho, 10, Amareleja, 7885-056","Rua do Pocinho, 10, 7885-056",1
"Rua Carlos Augusto Borges, 10, Rio Maior, 2040-410","Rua Serpa Pinto, 131, Rio Maior, 2040-249",0
"Rua da Escola, Braga, 4700-152","Rua da Escola Nova, Braga, 4710-076",0
"Rua do Sol, 7, Peniche, 2520-405","Rua Heróis do Ultramar, Peniche, 2520-423",0
"Rua das Eiras, 6, Almodôvar, 7700-043","Rua das Eiras, 6, 7700-043",1
"Rua da Palmeira, 8, Motrinos, 7200-177","da r pkalmeira, 8, Motrinos",1
"Rua da Liberdade, 45, Ervideira, 7400-119","Rua da Liberdade, 45, Ervideira",1
"Calcada do Duque, 43 A, Lisboa","Calçada do Duque, 53-A, Lisboa, 1200-156",0
"Rua do Rebentão, Pedreira, 9630-193","Rua do Arrebentão, Pedreira, 9630-193",0
"Largo Trás do Calvário, 5, Chaves, 5400-547","Largo do Monumento aos Combatentes da Grande Guerra, Chaves, 5400-409",0
"Avenida João da Cruz, 144, Braganca, 5300-178","Avenida João da Cruz, Bragança, 5300-178",0
"Rua de Baixo, 39, Carregueira, 2140- 664 Carregueira","Rua de Baixo, 14, Santa Bárbara de Padrões, 7780-401",0
"Rua Júlio Franco, 39, Montoito, 7200-053","Rua Júlio Franco, 39, Montoito",1
"Vereda Faja Cardos, 50, Câmara de Lobos, 9030-333","Vereda Faja Dos Cardos, 4, Câmara de Lobos, 9030-333",0
"Rua Lazareto, 21, Vila Verde de Ficalho, 7830-649","rl azareto, 21, Vila Verde de Ficalho",1
"Rua Doutor António Garção, 8, Cano, 7470-036","Rua de São José, 32, Cano, 7470-033",0
"Largo Dom Joao da Câmara, 4;4A, Santo António das Areias, 7330-271","Largo Dom Joao da Câmara, 4;4A, 7330-271",1
"Travessa da Fonte de Baixo, 5, Monte da Pedra, 7430-333","travessa baixo fontek de da, 5, Monte da Pedra",1
"Rua das Amendoeiras, 15, Moura, 7860-144","Rua das Amendoeiras, 15, 7860-144",1
"Largo de Sampaio Bruno, 4, Vila Nova de Gaia","Largo de Sampaio Bruno, 4",1
"Rua Engenheiro José Cordeiro, 87A, Ponta Delgada, 9500-311","Rua Engenheiro José Cordeiro, 87A, 9500-311",1
